name,category,subcategory,confidence
Lakme Xtraordin-Airy Lip Mousse 205 Mauve Mischief : 4.6 gm,Beauty & Personal Care,Makeup,0.3
Chandan Sparsh Gold Soap : 3x150 gms,Fashion & Accessories,Women's Fashion,0.3
Grace Beauty Soap With Jasmine Oil & Moisturiser : 3x150 gms,Health & Beauty,Hair Care,0.4046245217323303
Godrej No. 1 Lime & Aloe Vera Soap : 3x150 gms,Electronics,Home Appliances,0.3
Lux Creamy Perfection Soap : 4x125 gms,Beauty & Personal Care,Makeup,0.31866008043289185
Liril Lemon & Tea Tree Oil Soap : 3x125 gms,Home & Personal Care,Household Cleaning,0.34526050090789795
Ayurmix Herbal Soap : 3 x 125 gms,Health & Beauty,Health Care,0.31206804513931274
Pears Soft & Fresh Bathing Bar : 4x125 gms,Grocery & Food,Snacks & Beverages,0.2600424885749817
Mysore Sandal Gold Soap : 125 gms,Fashion & Accessories,Women's Fashion,0.3
Godrej Cinthol Cool Deo Soap : 4x100 gms,Home & Personal Care,Household Cleaning,0.3327794671058655
Lifebuoy Lemon Fresh Soap : 5x125 gms,Home & Personal Care,Household Cleaning,0.33614012598991394
Cinthol Original Deodorant & Complexion Soap : 4x100 gms,Health & Beauty,Hair Care,0.4217527210712433
Vivel Aloe Vera Soap : 4X150 gms,Home & Personal Care,Household Cleaning,0.3261380195617676
Hamam Neem Soap: 3x150 gms,Home & Personal Care,Washing & Laundry,0.2756914496421814
Godrej No. 1 Sandal & Turmeric Soap : 3x150 gms,Electronics,Home Appliances,0.3
Khadi Natural Sandalwood Soap : 125 gms,Fashion & Accessories,Women's Fashion,0.3
Jo Lime Soap : 4x150 gms,Home & Personal Care,Household Cleaning,0.2625924348831177
Lux Fresh Splash Water Lily & Cooling Mint Soap : 3X150 gms,Home & Personal Care,Washing & Laundry,0.4224327802658081
Khadi Natural Lemon Soap : 125 gms,Home & Personal Care,Household Cleaning,0.27702462673187256
Himalaya Neem Turmeric Soap : 4x125 gms,Beauty & Personal Care,Skincare,0.3
Khadi Natural Rosewater Soap : 125 gms,Fashion & Accessories,Women's Fashion,0.3
Santoor Glycerine Soap : 3x125 gms,Home & Personal Care,Washing & Laundry,0.3
Grace Lime Fresh Beauty Soap :  3x150 gms,Beauty & Personal Care,Makeup,0.3460402190685272
Khadi Natural Neem Tulsi Soap : 125 gms,Home & Personal Care,Washing & Laundry,0.2660095691680908
Khadi Natural Chandan Haldi Soap : 125 gms,Fashion & Accessories,Women's Fashion,0.3
Margo Neem Soap : 4x100 gms,Home & Personal Care,Washing & Laundry,0.25214478373527527
Santoor Aloe Vera & Lime : 4x125 gms,Beauty & Personal Care,Makeup,0.23324143886566162
Rexona Coconut & Olive Oils Soap : 3x150 gms,Grocery & Food,Pantry Essentials,0.33131739497184753
Chandan Sparsh Soap : 4x125 gms,Fashion & Accessories,Women's Fashion,0.3
Pears Oil-Clear & Glow Soap Bar : 75 gms,Beauty & Personal Care,Skincare,0.3359196186065674
Khadi Natural Jasmine Soap : 125 gms,Home & Personal Care,Washing & Laundry,0.26575157046318054
Pears Pure Gentle Soap : 75 gms,Home & Personal Care,Washing & Laundry,0.3372047245502472
Himalaya Herbal Almond & Rose Soap : 4x125 gms,Grocery & Food,Pantry Essentials,0.3687153458595276
Fiama Blackcurrant & Bearberry Bar : 3x125 gms,Grocery & Food,Pantry Essentials,0.2249126434326172
Santoor Sandal and Almond Milk Soap : 4x125 gms,Grocery & Food,Pantry Essentials,0.32231810688972473
Tedibar Bathing Bar : 2x75 gms,Garden & Outdoor,Outdoor Living,0.2782309055328369
Godrej No. 1 Kesar & Milk Cream Soap : 3x150 gms,Home & Personal Care,Washing & Laundry,0.3197177052497864
Nivea Creme Soft Soap Pack : 4x125 gms,Home & Personal Care,Washing & Laundry,0.35077768564224243
Khadi Natural Strawberry Soap : 125 gms,Home & Personal Care,Washing & Laundry,0.3093101680278778
Hand Aid Health+ Soap : 4 x 125 gms,Health & Beauty,Health Care,0.46209701895713806
Soulflower Aroma Therapy Lavender Bath Salt : 500 gms,Health & Beauty,Hair Care,0.3677592873573303
Lux Creamy Perfection Soap : 125 gms,Beauty & Personal Care,Makeup,0.3228582739830017
Rexona Coconut Olive Oil Soap : 4x100 gms,Grocery & Food,Pantry Essentials,0.31161749362945557
Lux Natural Glow Rose Extract Soap : 3x100 gms,Beauty & Personal Care,Skincare,0.4207936227321625
Fiama Gel Bar Lemongrass & Jojoba : 3x125 gms,Grocery & Food,Pantry Essentials,0.26473480463027954
Santoor Royal Sandal Soap : 3x125 gms,Fashion & Accessories,Women's Fashion,0.3
Park Avenue Luxury Men's Soap : 4x125 gms,Home & Personal Care,Shaving & Grooming,0.3
Medimix Glycerine & Lakshadi Oil Soap : 125 gms,Health & Beauty,Health Care,0.3129420578479767
Dettol Original Soap : 120 gms,Health & Beauty,Health Care,0.3
Fiama Di Wills Gel Bar Peach & Avocado : 3x125 gms,Grocery & Food,Pantry Essentials,0.36401718854904175
Park Avenue Cool Blue Fragrant Soap : 4x125 gms,Smart Home,Smart Devices,0.36213821172714233
Biotique Almond Oil Nourishing Body Soap : 150 gms,Grocery & Food,Pantry Essentials,0.34210819005966187
Pears Soft & Fresh Soap : 75 gms,Home & Personal Care,Washing & Laundry,0.35671401023864746
Tedibar Bathing Bar : 75 gms,Garden & Outdoor,Outdoor Living,0.2559802830219269
Nivea Men Active Clean Shower Gel : 500 ml,Fashion & Accessories,Women's Fashion,0.3
Soulflower Rose Geranium Bath Salt : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Pears Soft & Fresh Body Wash : 750 ml,Home & Personal Care,Washing & Laundry,0.3866155445575714
Palmolive Aroma Absolute Relax Shower Gel: 750 ml,Personal Care,Health & Wellness,0.32541754841804504
Himalaya Ayurveda Clear Skin Soap : 125 gms,Health & Beauty,Health Care,0.4461881220340729
Fiama Blackcurrant & Bearberry Shower Gel : 500 ml,Fashion & Accessories,Women's Fashion,0.3
Dettol Cool Soap : 120 gms,Home & Personal Care,Household Cleaning,0.3327885866165161
Santoor Sandal & Turmeric Soap : 150 gms,Beauty & Personal Care,Skincare,0.3175094723701477
Cetaphil Cleansing & Moisturising Syndet Bar : 4x100 g,Home & Personal Care,Household Cleaning,0.32023388147354126
Nivea Men Pure Impact Shower Gel : 250 ml,Fashion & Accessories,Women's Fashion,0.3
Neutrogena Rainbath Shower & Bath Gel : 473 ml,Fashion & Accessories,Women's Fashion,0.3
mCaffeine Coffee Body Wash With Cocoa : 200 ml,Grocery & Food,Snacks & Beverages,0.3412313461303711
Grace Deep Impact Shower Gel : 250 ml,Industrial & Scientific,Lab & Scientific,0.3475937247276306
Plum Shower Gel - Hawaiian Rumba : 240 ml,Fashion & Accessories,Women's Fashion,0.3
mCaffeine Coffee Body Wash With Almonds : 200 ml,Grocery & Food,Snacks & Beverages,0.416751503944397
Nivea Frangipani & Oil Shower Gel : 250 ml,Fashion & Accessories,Women's Fashion,0.3
Nivea Lemon & Oil Shower Gel : 250 ml,Beauty & Personal Care,Makeup,0.3054196238517761
Palmolive Aroma Morning Tonic Shower Gel : 750 ml,Fashion & Accessories,Women's Fashion,0.3
Fiama Lemongrass & Jojoba Shower Gel : 500 ml,Fashion & Accessories,Women's Fashion,0.3
Grace Citrus Passion Shower Gel : 250 ml,Health & Beauty,Beauty & Makeup,0.3544759750366211
Nivea Waterlily & Oil Shower Gel : 250 ml,Fashion & Accessories,Women's Fashion,0.3
Plum Body Lovin' Shower Gel - Trippin' Mimosas : 240 ml,Fashion & Accessories,Women's Fashion,0.3
WOW Ubtan & Ceramide Body Wash : 250 ml,Personal Care,Health & Wellness,0.3471800684928894
Aveeno Daily Moisturizing Body Wash : 354 ml,Beauty & Personal Care,Skincare,0.3930574357509613
Adidas Dynamic Pulse 3-In-1 Shower Gel : 400 ml,Personal Care,Health & Wellness,0.3144521713256836
Plum Body Lovin Vanilla Vibes Body Wash : 240 ml,Health & Beauty,Hair Care,0.3335270881652832
Vivel Lavender & Almond Oil Bodywash : 500 ml,Health & Beauty,Beauty & Makeup,0.3442864418029785
Adidas Pure Game 3-In-1 Shower Gel : 400 ml,Party & Events,Party Supplies,0.3184664845466614
Fiama Peach & Avocado Shower Gel : 500 ml,Grocery & Food,Pantry Essentials,0.3228335380554199
Greenleaf Aloe Body Wash With Honey & Green Tea : 220 ml,Home & Personal Care,Washing & Laundry,0.3653763234615326
mCaffeine Green Tea Body Wash : 200 ml,Health & Beauty,Health Care,0.39174365997314453
Adidas Ice Dive 3-In-1 Shower Gel : 400 ml,Fashion & Accessories,Men's Fashion,0.3
Nivea Lemon & Oil Shower Gel : 500 ml,Fashion & Accessories,Women's Fashion,0.3
Yardley London Gold Deodorising Talcum Powder : 250 gms,Jewelry & Watches,Fine Jewelry,0.42021578550338745
Candid 2 in 1 Prickly Heat Relief Menthol Cooling Powder : 120 gms,Health & Beauty,Beauty & Makeup,0.31746160984039307
Emami Mentho Plus Balm : 8 ml,Grocery & Food,Pantry Essentials,0.21887359023094177
Axe 3 In 1 Sport Blast Energizing Citrus Boost Scent Body Face & Hair Wash : 250 ml,Health & Beauty,Hair Care,0.4317202568054199
Pond's Magic Freshness Talcum Powder - Acacia Honey : 400 gms,Grocery & Food,Pantry Essentials,0.34945568442344666
Grace Perfumed Talc : 400 gms,Jewelry & Watches,Fine Jewelry,0.37470579147338867
Candid Activ Sweat Control Talc : 100 gms,Beauty & Personal Care,Makeup,0.4212873876094818
Grace Sandalwood Perfume Talc : 200 gms,Health & Beauty,Hair Care,0.33968865871429443
Grace Charm Perfume Talc: 400 gms,Jewelry & Watches,Fine Jewelry,0.4476246237754822
Yardley Gentleman Talcum Powder : 250 gms,Jewelry & Watches,Fine Jewelry,0.3575861155986786
Candid Daily Calamine Talc : 100 gms,Fashion & Accessories,Women's Fashion,0.3
Yardley London Morning Dew Perfumed Talc : 250 gms,Beauty & Personal Care,Makeup,0.3532411456108093
Dove Intense Repair Shampoo : 650 ml,Health & Beauty,Hair Care,0.4179586172103882
Dove Hair Fall Rescue Shampoo : 650 ml,Health & Beauty,Hair Care,0.5711376667022705
Sunsilk Stunning Black Shine Shampoo : 650 ml,Health & Beauty,Hair Care,0.5093314051628113
Sebamed Anti-Dandruff Shampoo : 200 ml,Health & Beauty,Hair Care,0.39054471254348755
Subhra Herbal Bath Powder : 450 gms,Health & Beauty,Health Care,0.3098873496055603
Head & Shoulders Anti-Hairfall Shampoo : 650 ml,Health & Beauty,Hair Care,0.6013305187225342
Mamaearth Onion & Plant Keratin Shampoo : 600 ml,Health & Beauty,Hair Care,0.3333333333333333
L'Oreal Paris 6 Oil Nourish Shampoo : 640 ml,Health & Beauty,Hair Care,0.5039618015289307
Pantene Pro-V Hair Fall Control Shampoo : 650 ml,Health & Beauty,Hair Care,0.6455632448196411
Dabur Vatika Ayurvedic Shampoo : 640 ml,Health & Beauty,Hair Care,0.5021935701370239
Yardley London English Lavender Talc : 100 gms,Beauty & Personal Care,Makeup,0.3223254680633545
Head & Shoulders Anti-Dandruff Cool Menthol Shampoo : 650 ml,Health & Beauty,Hair Care,0.4499216675758362
Sunsilk - Stunning Black Shine Shampoo : 180 ml,Health & Beauty,Hair Care,0.5254185795783997
Pilgrim Patuá & Keratin Smoothening Shampoo : 200 ml,Health & Beauty,Hair Care,0.473513126373291
Clinic Plus Strong & Long Shampoo : 1 Litre,Health & Beauty,Hair Care,0.5019305944442749
Clinic Plus Strong & Thick Shampoo : 340 ml,Health & Beauty,Hair Care,0.5616185665130615
Nyle Naturals Damage Repair Shampoo : 800 ml,Health & Beauty,Hair Care,0.3978981375694275
TRESemme Smooth & Shine Shampoo : 580 ml,Health & Beauty,Hair Care,0.5067113637924194
Meera Strong & Healthy Shampoo (Kunkudukai & Badam) : 180 ml,Health & Beauty,Hair Care,0.42789870500564575
Himalaya Anti Hair Fall Shampoo : 180 ml,Health & Beauty,Hair Care,0.518244206905365
Clinic Plus Strong & Long Health Shampoo : 175 ml,Health & Beauty,Hair Care,0.5542727112770081
Himalaya Anti-Dandruff Shampoo : 340 ml,Health & Beauty,Hair Care,0.37794286012649536
Pantene Pro-V Hairfall Control Shampoo + Conditioner : 650 ml,Health & Beauty,Hair Care,0.6300411820411682
Park Avenue Beer Shampoo : 650 ml,Health & Beauty,Hair Care,0.39796584844589233
WOW Red Onion Black Seed Oil Shampoo : 500 ml,Health & Beauty,Hair Care,0.36713090538978577
Pantene Pro-V Silky Smooth Care Shampoo : 650 ml,Health & Beauty,Hair Care,0.5717251300811768
Biotique Ocean Kelp Anti Hair Fall Shampoo : 650 ml,Health & Beauty,Hair Care,0.530200183391571
Meera Anti Dandruff Shampoo (Onion and Fenugreek) : 180 ml,Health & Beauty,Hair Care,0.3333333333333333
Head & Shoulders Silky Black Shampoo : 650 ml,Health & Beauty,Hair Care,0.5456377267837524
Meera Anti Dandruff Shampoo (Onion and Fenugreek) : 1 Litre,Health & Beauty,Hair Care,0.3333333333333333
Nyle Naturals Dryness Hydration Shampoo : 800 ml,Health & Beauty,Hair Care,0.4549958407878876
Mamaearth Gentle Cleansing Shampoo For Babies : 400 ml,Beauty & Personal Care,Skincare,0.6
Dove Dandruff Therapy Shampoo : 180 ml,Health & Beauty,Hair Care,0.46095794439315796
Himalaya Anti-Hair Fall Shampoo : 650 ml,Health & Beauty,Hair Care,0.5125805139541626
Head & Shoulders Smooth & Silky Shampoo & Conditioner : 650 ml,Health & Beauty,Hair Care,0.5533286333084106
Clinic Plus Strong & Long Natural Shampoo : 340 ml,Health & Beauty,Hair Care,0.5444641709327698
Biotique Green Apple Shine & Gloss Shampoo With Conditioner : 650 ml,Health & Beauty,Hair Care,0.46618223190307617
Clinic Plus Strong & Long Health Shampoo : 650 ml,Health & Beauty,Hair Care,0.5504094958305359
Nyle Naturals Anti-Hairfall Shampoo : 800 ml,Health & Beauty,Hair Care,0.5588576197624207
Nyle Naturals Volume Enhance Shampoo : 800 ml,Health & Beauty,Hair Care,0.4495740532875061
Plum Onion & Biotin Hair Fall Control Shampoo : 250 ml,Health & Beauty,Hair Care,0.5443153381347656
Soulflower Onion Biotin Shampoo : 300 ml,Health & Beauty,Hair Care,0.3335682153701782
Himalaya Anti-Dandruff Shampoo : 650 ml,Health & Beauty,Hair Care,0.3713622987270355
WOW Apple Cider Vinegar Shampoo : 500 ml,Health & Beauty,Hair Care,0.42547208070755005
WOW Onion + Collagen Anti-Hairfall Shampoo : 250 ml,Health & Beauty,Hair Care,0.6333333333333333
Plum Avocado & Argan Frizz Control Shampoo : 250 ml,Health & Beauty,Hair Care,0.3740001916885376
Head & Shoulders Neem Anti-Dandruff Shampoo : 180 ml,Health & Beauty,Hair Care,0.43474340438842773
Himalaya Gentle Daily Care Protein Shampoo : 340 ml,Health & Beauty,Hair Care,0.46715328097343445
Clinic Plus Strong & Long Anti Dandruff Shampoo : 175 ml,Health & Beauty,Hair Care,0.42933738231658936
Greenleaf Nourishing Shampoo With Aloe Vera & Hibiscus : 220 ml,Health & Beauty,Hair Care,0.463866651058197
Chik Hairfall Prevent Egg White Shampoo : 340 ml,Health & Beauty,Hair Care,0.5745536088943481
Soulflower Rosemary Tea Tree Shampoo : 200 ml,Health & Beauty,Hair Care,0.4592726230621338
Garnier Fructis Avocado Coconut & Olive Oils Nutri Repair 3 Shampoo : 315 ml,Health & Beauty,Hair Care,0.33482825756073
Clensta Eggstreme Hair Repair Shampoo : 250 ml,Health & Beauty,Hair Care,0.5611807107925415
Meera Anti Dandruff Shampoo (Onion and Fenugreek) : 650 ml,Health & Beauty,Hair Care,0.3333333333333333
Clensta Red Aloe Vera Anti-Dandruff Shampoo : 250 ml,Health & Beauty,Hair Care,0.38574451208114624
Scalpe Pro Daily Anti-Dandruff Shampoo : 100 ml,Health & Beauty,Hair Care,0.43186917901039124
Soulflower Rosemary Hair Care Heart Set : 1 Unit,Health & Beauty,Hair Care,0.3836764097213745
Soulflower Herbal Apple Cider Vinegar Shampoo : 300 ml,Health & Beauty,Hair Care,0.43439096212387085
Mediker Anti-Lice Treatment Shampoo : 50 ml,Health & Beauty,Hair Care,0.45885294675827026
TRESemme Keratin Smooth Conditioner : 190 ml,Health & Beauty,Hair Care,0.3333333333333333
Mamaearth Onion Conditioner For Hairfall Control : 250 ml,Health & Beauty,Hair Care,0.35950934886932373
TRESemme Smooth & Shine Conditioner : 190 ml,Health & Beauty,Hair Care,0.3333333333333333
Garnier Fructis Grapefruit Strength & Shine Shampoo : 315 ml,Health & Beauty,Hair Care,0.3362017273902893
L'Oreal Paris Total Repair 5 Repairing Conditioner : 175 ml,Industrial & Scientific,Industrial Tools,0.340684175491333
Garnier Fructis Pomegranate Full & Luscious Shampoo : 315 ml,Health & Beauty,Hair Care,0.345551073551178
Dove Dryness Care Conditioner : 175 ml,Home & Personal Care,Washing & Laundry,0.4445646405220032
Sunsilk Nourishing Soft & Smooth Conditioner : 180 ml,Beauty & Personal Care,Skincare,0.3731219172477722
Pilgrim Advanced Hair Growth Serum : 30 ml,Health & Beauty,Hair Care,0.3716420829296112
L'Oreal Paris Fall Resist 3X Conditioner : 175 ml,Industrial & Scientific,Lab & Scientific,0.3381883502006531
Dove Intense Repair Conditioner : 170 ml,Industrial & Scientific,Lab & Scientific,0.41400933265686035
Dove Daily Shine Conditioner : 335 ml,Industrial & Scientific,Lab & Scientific,0.3805180490016937
Indulekha Bringha Ayurvedic Hair Oil : 100 ml,Health & Beauty,Hair Care,0.6
Bajaj Coconut Oil : 600 ml,Electronics,Home Appliances,0.3
Garnier Fructis Pomegranate Full & Luscious Conditioner : 315 ml,Beauty & Personal Care,Skincare,0.3
Head & Shoulders Smooth & Silky Conditioner : 170 ml,Personal Care,Health & Wellness,0.35691457986831665
Garnier Fructis Grapefruit Strength & Shine Conditioner : 315 ml,Beauty & Personal Care,Skincare,0.3
Garnier Fructis Avocado Coconut & Olive Oil Nutri Repair 3 Conditioner : 315 ml,Grocery & Food,Pantry Essentials,0.3192755877971649
Dabur Almond Hair Oil : 485 ml,Health & Beauty,Hair Care,0.3996135890483856
Dabur Anmol Gold Pure Coconut Oil : 600 ml,Grocery & Food,Pantry Essentials,0.3222222222222222
Emami Kesh King Scalp & Hair Medicine Oil : 200 ml,Health & Beauty,Hair Care,0.491308331489563
Parachute Coconut Oil : 500 ml,Grocery & Food,Pantry Essentials,0.2121032327413559
Dabur Amla Hair Oil : 450 ml,Health & Beauty,Hair Care,0.44660040736198425
Parachute Advanced Jasmine Hair Oil : 300 ml,Health & Beauty,Hair Care,0.3611469864845276
Soulflower Rosemary Mint Extract : 100 ml,Health & Beauty,Health Care,0.35156527161598206
WOW Onion Black Seed Hair Oil : 200 ml,Health & Beauty,Hair Care,0.3443695902824402
Navratna Ayurvedic Oil : 500 ml,Grocery & Food,Pantry Essentials,0.2812961935997009
Dabur Vatika Enriched Coconut Hair Oil : 300 ml,Health & Beauty,Hair Care,0.400937557220459
Parachute Advansed Aloe Vera Coconut Hair Oil : 250 ml,Health & Beauty,Hair Care,0.3216709494590759
Emami Navratna Ayurvedic Oil : 200 ml,Grocery & Food,Pantry Essentials,0.3069183826446533
WOW Castor Oil For Hair & Skin : 200 ml,Health & Beauty,Hair Care,0.5119837522506714
Dabur Vatika Enriched Coconut Hair Oil : 450 ml,Health & Beauty,Hair Care,0.4104277789592743
Mamaearth Onion Hair Oil With Redensyl : 150 ml,Fashion & Accessories,Women's Fashion,0.3
KLF Nirmal Coconut Oil Bottle : 500 ml,Home & Personal Care,Washing & Laundry,0.3
Plum Onion & Bhringraj Hair Growth Oil : 100 ml,Health & Beauty,Hair Care,0.3314240276813507
Parachute Advansed Ayurvedic Coconut Hair Oil : 180 ml,Health & Beauty,Hair Care,0.3303273320198059
Bombae Flexi Body Razor - Aloe Smooth : 1 Unit,Automotive,Cars & Motorbike,0.3063112497329712
Parachute Advansed Aloe Vera Hair Oil : 150 ml,Health & Beauty,Hair Care,0.3784676492214203
Mancode Beard Growth Oil : 50 ml,Home & Personal Care,Shaving & Grooming,0.32649970054626465
Dabur Amla Hair Oil : 180 ml,Health & Beauty,Hair Care,0.44030022621154785
Aswini Homeo Arnica Hair Oil : 180 ml,Health & Beauty,Hair Care,0.3764384984970093
Aswini Homeo Arnica Hair Oil : 360 ml,Health & Beauty,Hair Care,0.39133012294769287
Soulflower Tea Tree Anti-Dandruff Hair Oil : 120 ml,Health & Beauty,Hair Care,0.4301346242427826
Kesh King Ayurvedic Medicine Oil : 100 ml,Health & Beauty,Health Care,0.36666666666666664
Soulflower Tea Tree Essential Oil : 10 ml,Grocery & Food,Pantry Essentials,0.3127850294113159
Garnier Color Naturals 1 Black Hair Colour - 60 ml + 50 gms : 1 Unit,Health & Beauty,Hair Care,0.4263339042663574
Soulflower Herbal Onion Hair Oil : 120 ml,Health & Beauty,Hair Care,0.34442460536956787
Garnier Color Naturals 3 Darkest Brown Hair Colour - 60ml+50gm : 1 Unit,Health & Beauty,Hair Care,0.4365658760070801
Garnier Brown Black 3.0 Natural Cream Colour : 20 ml,Beauty & Personal Care,Makeup,0.41526976227760315
Indica Easy Natural Black 1 Hair Color : 25 ml,Health & Beauty,Hair Care,0.42393022775650024
Godrej Expert Rich Creme Hair Colour 3 Black Brown : 20 gms,Health & Beauty,Hair Care,0.42671921849250793
Garnier Original Black 2.0 Natural Cream Colour : 20 ml,Beauty & Personal Care,Makeup,0.36377233266830444
Godrej Expert Rich Creme Natural Brown 4 Hair Colour : 20 gms,Health & Beauty,Hair Care,0.42557433247566223
Godrej Expert Rich Creme Hair 4.06 Colour Dark Brown : 20 gms,Health & Beauty,Hair Care,0.41685548424720764
Godrej Expert Rich Creme Natural Black 1 Hair Colour : 20 gms,Health & Beauty,Hair Care,0.40625298023223877
Garnier Color Naturals 4 Brown Hair Colour - 60 ml + 50 gms : 1 Unit,Health & Beauty,Hair Care,0.4395156502723694
Godrej Nupur Mehendi : 500 gms,Electronics,Home Appliances,0.3
Garnier Black Naturals Natural Brown 4.0 Hair Colour : 20 ml + 20 gms,Health & Beauty,Hair Care,0.3890548646450043
Garnier Men Shampoo Color 1.0 Natural Black - 10 ml +10 ml : 1 Unit,Health & Beauty,Hair Care,0.4851960241794586
Garnier Ultra Hair Color  7.3 Golden Brown - 55 ml + 50 gms : 1 Unit,Health & Beauty,Hair Care,0.4400426745414734
Plum Coconut & Peptides Strength & Shine Hair Mask : 200 gms,Health & Beauty,Hair Care,0.44494864344596863
Godrej Expert Natural Black Hair Colour : 18 ml,Health & Beauty,Hair Care,0.43425726890563965
Schwarzkopf Color Specialist Hair Colour 1.0 Opulent Black : 165 ml,Health & Beauty,Hair Care,0.4919798672199249
Anoo's Henna Herbal Pack : 100 gms,Garden & Outdoor,Gardening,0.33730074763298035
Garnier Black Naturals 3.16 Burgundy Hair Colour : 20 ml + 20 gms,Beauty & Personal Care,Makeup,0.3973875939846039
Mancode Hair Styling Powder : 20 gms,Health & Beauty,Hair Care,0.5161817073822021
Schwarzkopf Color Specialist Hair Color 6.88 Rich Ruby : 165 ml,Health & Beauty,Hair Care,0.4577147364616394
Mancode Daily Hair Styling Cream Argan Oil : 100 gms,Health & Beauty,Hair Care,0.491741418838501
Schwarzkopf Simply Hair Color 1.00 Jet Black Kit : 142.5 ml,Health & Beauty,Hair Care,0.3461456298828125
Plum Olive & Macadamia Moisturizing Hair Mask : 250 gms,Health & Beauty,Hair Care,0.49616098403930664
Garnier Ultra Hair Color 6.26 Plum Red - 55 ml + 50 gm : 1 Unit,Health & Beauty,Hair Care,0.389403760433197
L'Oreal Paris Extraordinary Oil Serum : 100 ml,Grocery & Food,Snacks & Beverages,0.3
Green Leaf Anti Dandruff Gel : 120 gms,Garden & Outdoor,Gardening,0.3939720094203949
Livon Anti-frizz Hair Serum : 100 ml,Health & Beauty,Hair Care,0.3437543213367462
Greenleaf Anti Hair Fall Hair Serum : 100 ml,Health & Beauty,Hair Care,0.501625657081604
Streax Hair Serum : 100 ml,Health & Beauty,Hair Care,0.39351725578308105
Zodiac Comb : 5 Pieces,Party & Events,Party Supplies,0.23725968599319458
Vega Handcrafted Dressing Comb (HMC-32D) Tortoise : 1 Unit,Fashion & Accessories,Women's Fashion,0.35783201456069946
Vega Cushioned Hair Brush (E18-CB) Black : 1 Unit,Health & Beauty,Hair Care,0.48735499382019043
Roots Hair Brush (9543) Small - Black & Silver : 1 Unit,Health & Beauty,Hair Care,0.41325661540031433
Vega Round Hair Brush (E8-RB) Black : 1 Unit,Health & Beauty,Hair Care,0.4567108750343323
Vega Professional Dye Hair Brush (PMB-01) : 1 Unit,Health & Beauty,Hair Care,0.5357763767242432
Roots Hair Brush (9886) Paddle - Black & Silver : 1 Unit,Health & Beauty,Hair Care,0.4064977765083313
Vega Mini - Flat Hair Brush (R5-FB) Black : 1 Unit,Health & Beauty,Hair Care,0.43103864789009094
Roots Brown Comb (20) pocket comb - Brown : 1 Unit,Garden & Outdoor,Gardening,0.3890080451965332
Vega Paddle Hair Brush Regular (8586) Black : 1 Unit,Health & Beauty,Hair Care,0.4139978885650635
Roots Hair Brush (BWR66) Oval - Brown : 1 Unit,Health & Beauty,Hair Care,0.39712122082710266
Roots Hair Brush (GG06: PL) Small Ovale - Purple : 1 Unit,Health & Beauty,Hair Care,0.3900936245918274
Vega Paddle Hair Brush (E11-PB) Red : 1 Unit,Health & Beauty,Hair Care,0.40343934297561646
Vega Flat Hair Brush (E8-FB) Black : 1 Unit,Health & Beauty,Hair Care,0.42907464504241943
Roots Brown Comb (9B) pocket comb - Brown : 1 Unit,Garden & Outdoor,Gardening,0.3683008551597595
Zodiac Round Hair Brush - Assorted : 1 Unit,Health & Beauty,Hair Care,0.4214121699333191
Vega Handcrafted Black Dressing Comb (HMBC-101) : 1 Unit,Fashion & Accessories,Women's Fashion,0.35504621267318726
Roots Hair Brush (WDR13)  Round - Brown : 1 Unit,Health & Beauty,Hair Care,0.36634543538093567
Roots Hair Brush (9511) Small - Black & Silver : 1 Unit,Health & Beauty,Hair Care,0.4199249744415283
Roots Hair Brush (SLV85) Rectangle - Silver : 1 Unit,Health & Beauty,Hair Care,0.3757172226905823
Whisper Ultra Soft Wings Pads XL : 44 Units,Automotive,Cars & Motorbike,0.31351351737976074
Roots Hair Brush  9 (WDR44) Flat - Brown : 1 Unit,Health & Beauty,Hair Care,0.38546934723854065
Whisper Ultra Bindazzz Nights Sanitary Pads (XXL) :40 Unit,Automotive,Cars & Motorbike,0.3250969350337982
Roots Hair Brush  (RZTR:HL) Rectangle - multicolor : 1 Unit,Health & Beauty,Hair Care,0.3429751992225647
Stayfree Advance Ultra Soft Sanitary Pads XXL : 42 U,Health & Beauty,Health Care,0.3742492198944092
Roots Hair Brush  (RZTP:SG) Paddle - Silver Glitter : 1 Unit,Health & Beauty,Hair Care,0.4225737750530243
Stayfree Dry Max All Night XXL : 42 U,Automotive,Cars & Motorbike,0.21755491197109222
Whisper Thick Bindazzz Nights Sanitary Pads (XXXL) :10 Unit,Health & Beauty,Health Care,0.3014104664325714
Stayfree Secure Nights Cottony Soft Comfort XXL : 18 U,Home & Personal Care,Washing & Laundry,0.3
Whisper Ultra No Gaps No Leaks Sanitary Pads (XL) :15 Unit,Automotive,Cars & Motorbike,0.31401413679122925
Roots Hair Brush  (RZTO:RP) Ovale - Red & white : 1 Unit,Health & Beauty,Hair Care,0.36439669132232666
Nua Ultra Safe Assorted Sanitary Pads (4-L/5-XL/3-XL+ ) : 12 U,Automotive,Cars & Motorbike,0.31021225452423096
Whisper Ultra 3 Smart Layers XL : 44 Units,Fashion & Accessories,Women's Fashion,0.3
Whisper Ultra Soft XL+ Wings Pads : 30 U,Sports & Fitness,Exercise Equipment,0.32534441351890564
