name,mrp,our_price,category,subcategory,unit,discount,quantity,unit_price,product_url,sub-category,image,status,stock_count,is_dmart_exclusive,productid,brand,imageurl,isavailable,createdat,updatedat,details
"Kennel Kitchen Supreme cuts in Gravy, Lamb Recipe with Pumpkin Wet Dog Food Adult & Puppy - Pack of 12 - Brand Offer",₹ 495,₹ 347,,,,,,,,,,,,,,,,,,,200 ml
Drools Focus Starter Super Premium Dry Dog Food,₹ 369,₹ 277,,,,,,,,,,,,,,,,,,,200 ml
Pedigree Puppy Starter Kit - Dog Food & Treats,₹ 669,₹ 462,,,,,,,,,,,,,,,,,,,50 g
"Super Dog Pressed Bone (Medium, 6"")",₹ 499,₹ 380,,,,,,,,,,,,,,,,,,,100  g
Royal Canin Maxi Breed Junior Dry Dog Food (Puppy),₹ 225,₹ 203,,,,,,,,,,,,,,,,,,,50 g
"Purina Supercoat Dog Food with Chicken (Adult, 1+ Years)",,"₹ 1,150",,,,,,,,,,,,,,,,,,,50 g
Wilderness Chicken And Milk Puppy Dog Food - Buy 1 Get 1 Free,"₹ 1,390","₹ 1,043",,,,,,,,,,,,,,,,,,,100 ml
Pedigree Grilled Chicken Liver Dog Food for Adult,,₹ 699,,,,,,,,,,,,,,,,,,,10 ml
"Purina Supercoat Dog Food with Chicken (Puppy, upto 12 months)",₹ 299,₹ 225,,,,,,,,,,,,,,,,,,,150 g
Kennel Kitchen Soft Baked Chicken Sticks Dog Treat,₹ 399,₹ 372,,,,,,,,,,,,,,,,,,,200 g
"Royal Canin Pellet Dry Food (Chicken, Medium Puppy)",₹ 650,₹ 507,,,,,,,,,,,,,,,,,,,200 ml
Sploot Chonky Chimken Dog Food,"₹ 1,199","₹ 1,104",,,,,,,,,,,,,,,,,,,9 kg
Drools Focus Super Premium Dry Dog Food (Puppy),₹ 100,₹ 95,,,,,,,,,,,,,,,,,,,2 x 70 g
Sploot Meaty Mutton Dog Food,,₹ 50,,,,,,,,,,,,,,,,,,,70 g
Sploot Toppers Chicken & Pumpkin Dog Food,₹ 35,₹ 34,,,,,,,,,,,,,,,,,,,150 g
Chappi Adult Chicken And Rice Dog Food,₹ 799,₹ 760,,,,,,,,,,,,,,,,,,,3 kg + 1.2 kg
IAMS Proactive Health German Shephard Dog Food,,₹ 50,,,,,,,,,,,,,,,,,,,
IAMS Proactive Health Pug Dog Food,₹ 810,₹ 762,,,,,,,,,,,,,,,,,,,
Pedigree Pro Expert Nutrition Dog Food (Mother & Pup Starter),₹ 299,₹ 285,,,,,,,,,,,,,,,,,,,1.2 kg
Cetaphil Moisturizing Lotion (100 ml),₹ 635,₹ 623,,,,,,,,,,,,,,,,,,,1.2 kg
Vaseline Petroleum Jelly 42 g,₹ 250,₹ 235,,,,,,,,,,,,,,,,,,,
Boroplus Doodh Kesar Body Lotion (400 ml),₹ 50,₹ 49,,,,,,,,,,,,,,,,,,,
Nivea Body Milk Nourishing Lotion,₹ 400,₹ 376,,,,,,,,,,,,,,,,,,,
Cetaphil DAM - Daily Advance Ultra Hydrating Moisturizing Lotion,₹ 199,₹ 180,,,,,,,,,,,,,,,,,,,70 g
Patanjali Coconut Multipurpose Oil,₹ 250,₹ 235,,,,,,,,,,,,,,,,,,,5 x 70 g
"Vaseline Intensive Care Deep Moisture Body Lotion (Long Lasting Moisturization For Healthy, Glowing Skin)",₹ 225,₹ 198,,,,,,,,,,,,,,,,,,,200 g
Nivea Nourishing Body Lotion,₹ 505,₹ 470,,,,,,,,,,,,,,,,,,,2.8 kg
"Vaseline Intensive Care Deep Moisture Body Lotion (Long Lasting Moisturization For Healthy, Glowing Skin - 600 ml)",₹ 799,₹ 760,,,,,,,,,,,,,,,,,,,3 kg + 1.2 kg
Nivea Cocoa Nourish Body Lotion,₹ 375,₹ 353,,,,,,,,,,,,,,,,,,,
Nivea Nourishing with Almond Oil Moisturizing Lotion (Very Dry Skin),₹ 70,₹ 63,,,,,,,,,,,,,,,,,,,
"Vaseline Intensive Care Deep Moisturizing Lotion (Long Lasting Moisturization For Healthy, Glowing Skin)",₹ 50,₹ 49,,,,,,,,,,,,,,,,,,,
Vaseline Intensive Care Cocoa Glow Body Lotion,₹ 840,₹ 672,,,,,,,,,,,,,,,,,,,
Himalaya Cocoa Butter Intensive Body Lotion,₹ 199,₹ 190,,,,,,,,,,,,,,,,,,,
Keo Karpin Ayurvedic Massage Herbal Body Oil 300 ml,₹ 840,₹ 672,,,,,,,,,,,,,,,,,,,
Dabur 100% Natural Cold Pressed Castor Oil,"₹ 1,220","₹ 1,135",,,,,,,,,,,,,,,,,,,3 kg
Keo Karpin Ayurvedic Massage Herbal Body Oil,₹ 110,₹ 99,,,,,,,,,,,,,,,,,,,100 ml
Lakme Peach Milk Moisturizing Lotion,"₹ 1,200","₹ 1,116",,,,,,,,,,,,,,,,,,,3 kg
Joy Honey & Almonds Advanced Nourishing Body Lotion,₹ 739,₹ 725,,,,,,,,,,,,,,,,,,,2 x 3 kg
Biotique Morning Nectar Nourish & Hydrate Moisturizing Lotion,₹ 739,₹ 725,,,,,,,,,,,,,,,,,,,2 x 3 kg
Pond's Triple Vitamin Moisturising Body Lotion,₹ 199,₹ 190,,,,,,,,,,,,,,,,,,,1 kg
Nivea Smooth Milk Shea Butter Body Lotion,₹ 535,₹ 498,,,,,,,,,,,,,,,,,,,2.8 kg
Boroplus Vasocare Herbal Petroleum Jelly,"₹ 1,270","₹ 1,182",,,,,,,,,,,,,,,,,,,3 kg
Vaseline Skin Protecting Petroleum Jelly,₹ 840,₹ 672,,,,,,,,,,,,,,,,,,,1 pack (12 x 100 g)
Parachute Advansed Deep Nourish Body Lotion,,"₹ 3,400",,,,,,,,,,,,,,,,,,,4 kg
Lakme Peach Milk SPF 24 PA++ Moisturizing Lotion,,"₹ 2,950",,,,,,,,,,,,,,,,,,,3 kg
Biotique Winter Cherry Rejuvenating Body Lotion,"₹ 1,240","₹ 1,154",,,,,,,,,,,,,,,,,,,3 kg
Nivea Cocoa Nourish Moisturizing Lotion,,"₹ 4,100",,,,,,,,,,,,,,,,,,,4 kg
Yardley London English Lavender Moisturizing Body Lotion (For Women),₹ 330,₹ 304,,,,,,,,,,,,,,,,,,,900 g
VLCC Almond Honey Body Lotion - Buy 1 Get 1 Free,,₹ 260,,,,,,,,,,,,,,,,,,,200 g
Nivea Smooth Milk Shea Butter Moisturizing Lotion,,₹ 250,,,,,,,,,,,,,,,,,,,200 g
Nivea Rose Water Gel Moisturizing Lotion,,₹ 720,,,,,,,,,,,,,,,,,,,12 x 100 g
Nivea Aloe Hydration Moisturizing Lotion,₹ 750,₹ 735,,,,,,,,,,,,,,,,,,,1.2 kg
Santoor Whitening & UV Protection Body Lotion (250 ml),,₹ 750,,,,,,,,,,,,,,,,,,,1 pack (1360 g)
Wow Skin Science Himalayan Rose with Lactic Acid Body Lotion (400 ml),,₹ 260,,,,,,,,,,,,,,,,,,,1 pack (4 pieces)
Santoor Extra Moisturizing Body Lotion (For Dry Skin),,₹ 950,,,,,,,,,,,,,,,,,,,1 kg
Vaseline Daily Brightening Moisturizing Lotion,"₹ 2,530","₹ 1,898",,,,,,,,,,,,,,,,,,,
Mamaearth 100 % Pure Cold Pressed Castor Oil,₹ 739,₹ 725,,,,,,,,,,,,,,,,,,,2 x 3 kg
Parachute Advansed Deep Nourish Body Lotion (400 ml),"₹ 1,500","₹ 1,380",,,,,,,,,,,,,,,,,,,1 carton (30 pack x 70 g)
Wow Skin Science Coconut Milk with Lactic Acid Body Lotion,"₹ 2,675","₹ 1,605",,,,,,,,,,,,,,,,,,,8 kg
Mamaearth Body Lotion (With Vitamin C & Honey),₹ 199,₹ 180,,,,,,,,,,,,,,,,,,,70 g
Bajaj Almond Drops Nourishing Body Lotion,,"₹ 3,700",,,,,,,,,,,,,,,,,,,4 kg
Vaseline Intensive Care Aloe Fresh Moisturizing Lotion,,₹ 250,,,,,,,,,,,,,,,,,,,200 g
Lotus Herbals Safe Sun Anti Tan Body Lotion,₹ 710,₹ 696,,,,,,,,,,,,,,,,,,,1.2 kg
Wow Skin Science Shea Butter with Lactic Acid Body Lotion (100 ml),,₹ 250,,,,,,,,,,,,,,,,,,,200 g
Plum BodyLovin' Vanilla Vibes Body Butter (200 g),,₹ 840,,,,,,,,,,,,,,,,,,,12 x 100 g
Joy Cocoa Rich Intense Nourishing Body Lotion,₹ 210,₹ 196,,,,,,,,,,,,,,,,,,,1 kg
Cetaphil Moisturizing Lotion (500 ml),,"₹ 1,620",,,,,,,,,,,,,,,,,,,3 kg
Joy Skin Fruits Moisturizing Lotion,,"₹ 1,700",,,,,,,,,,,,,,,,,,,3 kg
Nivea Extra Whitening Cell Repair SPF 15 Body Lotion (200 ml),"₹ 1,520","₹ 1,399",,,,,,,,,,,,,,,,,,,3 kg
Dove Body Love Supple Bounce Body Lotion (400 ml),₹ 549,₹ 506,,,,,,,,,,,,,,,,,,,100 ml
Vaseline Healthy Bright SPF 30 Multi Vitamin UV Body Lotion,,₹ 85,,,,,,,,,,,,,,,,,,,42 g
Vaseline Cocoa Glow Whipped Body Butter,₹ 399,₹ 152,,,,,,,,,,,,,,,,,,,400 ml
Mamaearth Ubtan Body Lotion (With Turmeric & Kokum Butter for Glowing Skin),₹ 110,₹ 105,,,,,,,,,,,,,,,,,,,120 ml
MCaffeine Deep Moisturizing Choco Body Butter (250 g),₹ 518,₹ 477,,,,,,,,,,,,,,,,,,,100 g
Parachute Advansed Soft Touch Body Lotion (400 ml),,₹ 70,,,,,,,,,,,,,,,,,,,200 ml
Himalaya Aloe & Cucumber Refreshing Body Lotion (400 ml),,₹ 190,,,,,,,,,,,,,,,,,,,200 ml
Parachute Advansed Cocoa Repair Body Lotion (For Very Dry Skin) - Pack of 2,₹ 625,₹ 351,,,,,,,,,,,,,,,,,,,600 ml
Parachute Advansed Soft Touch Body Lotion,₹ 625,₹ 375,,,,,,,,,,,,,,,,,,,600 ml
Joy Pure Aloe Multi Benefit Moisturizing Lotion,₹ 550,₹ 336,,,,,,,,,,,,,,,,,,,400 ml
Parachute Advansed All Day Aloe Body Lotion,₹ 460,₹ 327,,,,,,,,,,,,,,,,,,,400 ml
Wow Skin Science Coconut Milk with Lactic Acid Body Lotion (100 ml),,₹ 400,,,,,,,,,,,,,,,,,,,400 ml
Everyuth Naturals Nourishing Cocoa Body Lotion (Intense Moisturization With Almond Milk - 200ml),,₹ 475,,,,,,,,,,,,,,,,,,,(400 ml)
Vaseline Light Hydrate Body Lotion,₹ 330,₹ 182,,,,,,,,,,,,,,,,,,,
Nivea Fresh And Healthy Gel Body Lotion (Aloe Vera),₹ 160,₹ 144,,,,,,,,,,,,,,,,,,,300 ml
Mamaearth Vitamin C Body Lotion (200 ml),₹ 299,₹ 240,,,,,,,,,,,,,,,,,,,200 ml
Parachute Advansed All Day Aloe Body Lotion (400 ml),₹ 70,₹ 63,,,,,,,,,,,,,,,,,,,100 ml
Everyuth Naturals Rejuvenating Flora Body Lotion (Daily Moisturization With Almond Milk -200ml),,₹ 435,,,,,,,,,,,,,,,,,,,200 ml
Gulabari Rose Glow Body Lotion,₹ 270,₹ 134,,,,,,,,,,,,,,,,,,,300 ml
Everyuth Naturals Nourishing Cocoa Body Lotion (Intense Moisturization With Almond Milk - 500 ml),₹ 330,₹ 165,,,,,,,,,,,,,,,,,,,190 ml
Mamaearth Ubtan Body Lotion (200 ml),,₹ 360,,,,,,,,,,,,,,,,,,,275 ml
Yardley London- English Lavender Body Lotion (For Women) - Pack of 2,₹ 759,₹ 418,,,,,,,,,,,,,,,,,,,600 ml
Nivea Aloe Protection SPF 15 Body Lotion (200 ml),₹ 90,₹ 77,,,,,,,,,,,,,,,,,,,50 ml
The Moms Co. Natural Anti Stretch Mark Massage Oil,,₹ 415,,,,,,,,,,,,,,,,,,,200 g
Biotique Morning Nectar Moisturizer - Pack of 2,₹ 255,₹ 143,,,,,,,,,,,,,,,,,,,
MCaffeine Deep Moisturizing Choco Body Butter (250 g) + MCaffeine Naked & Raw Coffee Body Scrub Combo,,₹ 299,,,,,,,,,,,,,,,,,,,120 ml
Nivea Nourishing Body Milk (Very Dry Skin) - Pack of 2,₹ 210,₹ 141,,,,,,,,,,,,,,,,,,,190 ml
Santoor Germ Shield Body Lotion (For All Skin Types),₹ 330,₹ 215,,,,,,,,,,,,,,,,,,,200 ml
Enchanteur Romantic Perfumed Body Lotion (with Aloe Vera & Olive Butter),₹ 459,₹ 204,,,,,,,,,,,,,,,,,,,350 ml + 50 ml
Nivea Fresh And Healthy Gel Body Lotion (Rose Water),₹ 350,₹ 294,,,,,,,,,,,,,,,,,,,2 x 350 ml
Boroplus Aloe Vera Gel - Pack of 2,₹ 500,₹ 380,,,,,,,,,,,,,,,,,,,400 ml
MCaffeine Deep Moisturizing Choco Body Butter - Pack of 2,₹ 149,₹ 142,,,,,,,,,,,,,,,,,,,75 ml
Himalaya Aloe & Cucumber Refreshing Body Lotion - Pack of 2,₹ 469,₹ 418,,,,,,,,,,,,,,,,,,,400 ml
"Mamaearth Cold Pressed For Skin, Hair & Nails Castor Oil - Pack of 2",₹ 250,₹ 128,,,,,,,,,,,,,,,,,,,250 ml
Mamaearth Ubtan Body Lotion - Pack of 2,₹ 449,₹ 180,,,,,,,,,,,,,,,,,,,400 ml
Mamaearth Vitamin C Body Lotion - Pack of 2,₹ 250,₹ 128,,,,,,,,,,,,,,,,,,,250 ml
Bio-Oil Skin Care Body Oil,,₹ 475,,,,,,,,,,,,,,,,,,,400 ml
Organic Harvest Extra Virgin Organic Coconut Oil,₹ 299,₹ 285,,,,,,,,,,,,,,,,,,,150 ml
Mamaearth Mineral Based Baby Sunscreen,₹ 385,₹ 196,,,,,,,,,,,,,,,,,,,
Soulflower Tea Tree Essential Oil,₹ 449,₹ 149,,,,,,,,,,,,,,,,,,,400 ml
Soulflower Lavender Essential Oil,₹ 449,₹ 292,,,,,,,,,,,,,,,,,,,400 ml
The Face Shop Rice & Ceramide Moisturizing Cream,₹ 550,₹ 233,,,,,,,,,,,,,,,,,,,600 ml
Citronella Essential Oil (Citrus) by Phool,,₹ 475,,,,,,,,,,,,,,,,,,,400 ml
Fixderma 15% Glycolic Acid AHA Lotion,₹ 290,₹ 264,,,,,,,,,,,,,,,,,,,250 ml
RAS Luxury Oils Refresh Glycolic Acid Body Lotion,₹ 175,₹ 97,,,,,,,,,,,,,,,,,,,100 ml
Cetaphil Daily Advance Ultra Hydrating Moisturizing Lotion,₹ 525,₹ 473,,,,,,,,,,,,,,,,,,,200 g
Vaseline Cocoa Glow Body Lotion,₹ 375,₹ 180,,,,,,,,,,,,,,,,,,,400 ml
Wow Skin Science Shea Butter with Lactic Acid Body Lotion,"₹ 1,599","₹ 1,520",,,,,,,,,,,,,,,,,,,500 ml
Himalaya Rich Cocoa Butter Body Cream,₹ 270,₹ 135,,,,,,,,,,,,,,,,,,,300 ml
Mamaearth Honey Malai Body Lotion,₹ 330,₹ 314,,,,,,,,,,,,,,,,,,,200 ml
Biotique Creamy Coconut Deep Nourish Body Lotion,₹ 465,₹ 401,,,,,,,,,,,,,,,,,,,400 ml
Plum BodyLovin' Vanilla Vibes Body Oil,,₹ 490,,,,,,,,,,,,,,,,,,,400 ml
Plum BodyLovin' Vanilla Vibes Body Oil (100 ml),,₹ 499,,,,,,,,,,,,,,,,,,,180 g
Joy Intense Moisture Dryness Repair Body Lotion,₹ 449,₹ 292,,,,,,,,,,,,,,,,,,,400 ml
Pond's Juliet Rose Moisturising Body Lotion,₹ 645,₹ 600,,,,,,,,,,,,,,,,,,,250 g
Himalaya Nourishing Body Lotion,₹ 385,₹ 137,,,,,,,,,,,,,,,,,,,
Yardley London- English Rose Moisturising Body Lotion (For Women),₹ 340,₹ 279,,,,,,,,,,,,,,,,,,,400 ml
Plum BodyLovin' Vanilla Caramello Body Lotion,₹ 870,₹ 296,,,,,,,,,,,,,,,,,,,
MCaffeine Coffee Body Polishing Oil 100 ml,₹ 255,₹ 117,,,,,,,,,,,,,,,,,,,
Nivea Almond Oil Moisturizing Lotion,₹ 290,₹ 145,,,,,,,,,,,,,,,,,,,300 ml
Nivea Aloe Protection Spf 15 All Skin Type Body Lotion (400 ml),₹ 285,₹ 131,,,,,,,,,,,,,,,,,,,
Nivea Fresh & Healthy Gel Body Lotion (Aloe Vera),₹ 175,₹ 97,,,,,,,,,,,,,,,,,,,100 ml
Wow Skin Science Shea Butter & Cocoa Butter Moisturizing Body Lotion - Pack of 2,₹ 250,₹ 175,,,,,,,,,,,,,,,,,,,200 ml
Nivea Aloe Hydration Normal Skin Body Lotion (600 ml),₹ 475,₹ 232,,,,,,,,,,,,,,,,,,,400 ml
Biotique Gotu Kola Smooth Skin Body Lotion,₹ 330,₹ 274,,,,,,,,,,,,,,,,,,,200 ml
Nivea Extra Whitening Cell Repair SPF 15 Body Lotion - Pack of 2,₹ 299,₹ 264,,,,,,,,,,,,,,,,,,,200 ml
Plum BodyLovin' Vanilla Vibes De-odorizing Pit Cream - Buy 1 Get 1 Free,₹ 435,₹ 221,,,,,,,,,,,,,,,,,,,400 ml
Nivea Soft Body Cream (Berry Blossom),₹ 250,₹ 175,,,,,,,,,,,,,,,,,,,200 ml
Nivea Shea Butter Smooth Body Milk - Pack of 2,₹ 450,₹ 235,,,,,,,,,,,,,,,,,,,400 ml
Wow Skin Science Himalayan Rose Body Lotion - Pack of 2,₹ 500,₹ 212,,,,,,,,,,,,,,,,,,,500 ml
Plum BodyLovin' Drivin' Me Cherry Body Lotion (With Brazil Nut OIl),₹ 299,₹ 264,,,,,,,,,,,,,,,,,,,200 ml
Hamdard Roghan Shirin Almond Oil,₹ 918,₹ 399,,,,,,,,,,,,,,,,,,,2 x 350 ml + 50 ml
Carmesi Natural Deodorant Under Arm Roll-On - For Women,₹ 330,₹ 297,,,,,,,,,,,,,,,,,,,200 ml
Chemist At Play Brightening Roll On,₹ 393,₹ 295,,,,,,,,,,,,,,,,,,,100 ml
Mamaearth Honey Malai Nourishing Cold Cream,₹ 660,₹ 324,,,,,,,,,,,,,,,,,,,2 x 190 ml
Mamaearth Vitamin C Nourishing Cold Cream,₹ 924,₹ 813,,,,,,,,,,,,,,,,,,,250 g + 55 g
TNW The Natural Wash Virgin Almond Oil (Cold Pressed),₹ 920,₹ 645,,,,,,,,,,,,,,,,,,,2 x 400 ml
Conscious Chemist Exfoliating & Pigmentation Removal Cream,₹ 250,₹ 128,,,,,,,,,,,,,,,,,,,250 ml
Palmer's Heals Softens Body Cream,₹ 315,₹ 252,,,,,,,,,,,,,,,,,,,250 ml
Palmer's Heals Softens Body Lotion,₹ 330,₹ 301,,,,,,,,,,,,,,,,,,,200 ml
Palmer's Raw Shea Nourish Body Lotion,₹ 200,₹ 184,,,,,,,,,,,,,,,,,,,2 x 150 ml
Kwality Walls Magnum Almond Ice Cream Stick,"₹ 1,290","₹ 1,188",,,,,,,,,,,,,,,,,,,2 x 250 g
Kwality Walls Magnum Chocolate Truffle Ice Cream Stick,₹ 680,₹ 544,,,,,,,,,,,,,,,,,,,2 x 400 ml
Kwality Walls Magnum Brownie Ice Cream Stick,₹ 598,₹ 526,,,,,,,,,,,,,,,,,,,2x150 ml
Vadilal Mango Badabite Ice Cream Stick,₹ 598,₹ 526,,,,,,,,,,,,,,,,,,,2 x 200 ml
Baskin Robbins Hazelnut Rocher Ice Cream Stick,₹ 598,₹ 526,,,,,,,,,,,,,,,,,,,2 x 200 ml
Grameen Desi Malai Kulfi Stick - Pack of 2,₹ 550,₹ 440,,,,,,,,,,,,,,,,,,,
Vadilal Badabite Ice Cream Stick (Dark Truffle),₹ 795,₹ 554,,,,,,,,,,,,,,,,,,,
Grameen Kesar Pista Kulfi Stick - Pack of 2,₹ 399,₹ 200,,,,,,,,,,,,,,,,,,,40 ml
Go Zero Madagascar Chocolate Bar Ice Cream Stick,₹ 399,₹ 200,,,,,,,,,,,,,,,,,,,40 ml
Infino Crispy Chocolate Espresso Ice Cream Stick,₹ 299,₹ 273,,,,,,,,,,,,,,,,,,,100 ml
Infino Vanilla Almond Caramel Ice Cream Stick,"₹ 1,395","₹ 1,116",,,,,,,,,,,,,,,,,,,200 ml
Grameen Calcutta Paan Kulfi Stick,₹ 299,₹ 285,,,,,,,,,,,,,,,,,,,180 g
Baskin Robbins Mississipi Mud Ice Cream Stick,₹ 450,₹ 370,,,,,,,,,,,,,,,,,,,15 ml
Grameen Shahi Gulkand Kulfi Stick,₹ 450,₹ 383,,,,,,,,,,,,,,,,,,,15 ml
"Noto Strawberry Raspberry Ice Cream Stick Pops (Zero Added Sugar, Low Calorie)","₹ 1,050",₹ 778,,,,,,,,,,,,,,,,,,,200 ml
London Dairy Chocolate Almond Ice Cream Stick,₹ 449,₹ 418,,,,,,,,,,,,,,,,,,,105 ml
London Dairy Berry's & Cream Ice Cream Stick,₹ 990,₹ 842,,,,,,,,,,,,,,,,,,,50 ml
London Dairy Mango Sorbet Ice Cream Stick,₹ 399,₹ 320,,,,,,,,,,,,,,,,,,,80 ml
Baskin Robbins Almond & Caramel Ice Cream Stick,₹ 350,₹ 315,,,,,,,,,,,,,,,,,,,50 ml
EMOI Notty Buddy Ice Cream Stick,₹ 990,₹ 743,,,,,,,,,,,,,,,,,,,100 ml
EMOI Red Velvet Cake Ice Cream Stick,₹ 325,₹ 293,,,,,,,,,,,,,,,,,,,50 g
"Noto Orange Ice Cream Stick Pops (Zero Added Sugar, Low Calorie)",₹ 499,₹ 479,,,,,,,,,,,,,,,,,,,60 g
EMOI Double Chocolate Mousse Ice Cream Stick,₹ 299,₹ 210,,,,,,,,,,,,,,,,,,,
EMOI Vanilicious Ice Cream Stick,,"₹ 1,395",,,,,,,,,,,,,,,,,,,200 ml
Go Zero Omg Chocolate Bar Vegan Ice Cream Stick,₹ 275,₹ 235,,,,,,,,,,,,,,,,,,,220 ml
London Dairy Chocolate Hazelnut Ice Cream Stick,,₹ 445,,,,,,,,,,,,,,,,,,,10 ml
Noto Pops Mango Coconut Ice Cream Stick Pops,,₹ 845,,,,,,,,,,,,,,,,,,,100 ml
Noto Chocolate Coffee Fudgesicle Ice Cream Stick,₹ 599,₹ 450,,,,,,,,,,,,,,,,,,,100 ml
Infino Chocolate Hazelnut Ice Cream Stick,₹ 249,₹ 225,,,,,,,,,,,,,,,,,,,25 ml
Noto Chocolate Brownie Ice Cream Stick + Roasted Hazelnut Ice Cream Stick Combo,₹ 495,₹ 347,,,,,,,,,,,,,,,,,,,200 ml
Noto Chocolate Brownie Ice Cream Stick - Pack of 2,₹ 669,₹ 462,,,,,,,,,,,,,,,,,,,50 g
London Dairy Belgian Chocolate Ice Cream Stick,₹ 499,₹ 380,,,,,,,,,,,,,,,,,,,100  g
The Brooklyn Creamery The OG Vanilla Ice Cream Stick,"₹ 1,350","₹ 1,242",,,,,,,,,,,,,,,,,,,100 ml
The Brooklyn Creamery Double Mango Natural Fruit Juice Ice Cream Stick,,"₹ 1,150",,,,,,,,,,,,,,,,,,,50 g
The Brooklyn Creamery Death By Chocolate Ice Cream Stick,"₹ 1,390","₹ 1,043",,,,,,,,,,,,,,,,,,,100 ml
EMOI Alphon So Ice Cream Stick,,₹ 699,,,,,,,,,,,,,,,,,,,10 ml
EMOI Cherry Bubblegum Ice Cream Stick,₹ 650,₹ 507,,,,,,,,,,,,,,,,,,,200 ml
Noto Pops Kaccha Aam Ice Cream Stick Pops,"₹ 1,595","₹ 1,197",,,,,,,,,,,,,,,,,,,200 ml
Kent Storm Bagless Vacuum Cleaner (600 W),₹ 250,₹ 230,,,,,,,,,,,,,,,,,,,30 g
Orpat OEH-1220 Element Fan Room Heater (2000 W),₹ 675,₹ 405,,,,,,,,,,,,,,,,,,,600 ml
Lifelong Regalia Quartz Room Heater (800 W),₹ 449,₹ 153,,,,,,,,,,,,,,,,,,,400 ml
"Pigeon Fav Electric Kettle (Silver, 1300 W)",₹ 270,₹ 162,,,,,,,,,,,,,,,,,,,200 ml
Kent Gold Optima Gravity Water Purifier (111016),₹ 449,₹ 225,,,,,,,,,,,,,,,,,,,400 ml
Orient Electric Arc Plus Immersion Rod (1.5KW),₹ 200,₹ 134,,,,,,,,,,,,,,,,,,,180 ml
"Vega Blooming Air Hair Dryer (Pink & White, 1000W, VHDH-05)",₹ 550,₹ 495,,,,,,,,,,,,,,,,,,,200 ml
Bajaj Waterproof Immersion Rod (1.5KW),₹ 299,₹ 285,,,,,,,,,,,,,,,,,,,100 ml
Bajaj KTX 1.2 L DLX Electric Kettle (1500 W),₹ 375,₹ 132,,,,,,,,,,,,,,,,,,,400 ml
"Morphy Richards 9 Fin Oil Filled Room Heater (2000 W, Grey)",₹ 330,₹ 293,,,,,,,,,,,,,,,,,,,275 ml
Orient Electric Fabristyle Dry Iron 1100 W (White & Purple),₹ 330,₹ 165,,,,,,,,,,,,,,,,,,,400 ml
"Philips Skin Protect Beard Trimmer (Blue, 4.5 W)",₹ 459,₹ 233,,,,,,,,,,,,,,,,,,,350 ml + 50 ml
Pigeon Zoom Electric Chopper,₹ 475,₹ 404,,,,,,,,,,,,,,,,,,,400 ml
Bombay Shaving Company Power Play Trimmer (Assorted),₹ 445,₹ 414,,,,,,,,,,,,,,,,,,,100 ml
Lifelong Wireless Electric Vegetable Slicer & Grater,₹ 275,₹ 251,,,,,,,,,,,,,,,,,,,200 ml
"Lifelong Mini Head & Body Massager (Beige and Brown, 4.5W)",₹ 550,₹ 413,,,,,,,,,,,,,,,,,,,400 ml
DesiDiya Kitchen Digital Weighing Scale (White),₹ 149,₹ 135,,,,,,,,,,,,,,,,,,,75 ml
"Lifelong Non Stick Sandwich Maker (750 W, Black)",₹ 898,₹ 298,,,,,,,,,,,,,,,,,,,2 x 400 ml
Lifelong Mystical Weight Machine (Multicolor),₹ 759,₹ 532,,,,,,,,,,,,,,,,,,,600 ml
Pigeon Aura Double Walled Electric Kettle (1500 W),₹ 200,₹ 134,,,,,,,,,,,,,,,,,,,180 ml
Havells Rechargeable Zoom Wheel Beard & Moustache Trimmer,₹ 660,₹ 622,,,,,,,,,,,,,,,,,,,2 x 200 ml
"Philips Hair Dryer (1200W, HP8120)",,₹ 345,,,,,,,,,,,,,,,,,,,2 x 50 g
Lifelong Power Pro 500 W Mixer Grinder (Black),₹ 225,₹ 203,,,,,,,,,,,,,,,,,,,100 ml
Wonderchef Nutri-Cup Portable 40 W Hand Blender (Blue),"₹ 1,518",₹ 821,,,,,,,,,,,,,,,,,,,2 x 600 ml
Lifelong LLIMR02 Infinia Plus Immersion Rod (1500W),₹ 898,₹ 352,,,,,,,,,,,,,,,,,,,2 x 400 ml
"Prestige Grill Sandwich Toaster with Fixed Grill Plates (800 W, Black)",₹ 475,₹ 428,,,,,,,,,,,,,,,,,,,240 ml
Philips Trimmer (BT1233/18),,₹ 220,,,,,,,,,,,,,,,,,,,
Wonderchef Nutri-Cup Portable 40 W Hand Blender (Pink),₹ 249,₹ 212,,,,,,,,,,,,,,,,,,,50 ml
Havells Tempter Dry Iron Tempter 1000W,₹ 349,₹ 280,,,,,,,,,,,,,,,,,,,40 ml
Havells Flare Steam Iron with Teflon Coated Sole Plate 1250 W (Purple),₹ 349,₹ 280,,,,,,,,,,,,,,,,,,,200 g
"Vega Adore Hair Straightener (35 W, VHSH-18)",₹ 199,₹ 180,,,,,,,,,,,,,,,,,,,100 g
Bombay Shaving Company Power Styler OG Beard Trimmer,₹ 560,₹ 420,,,,,,,,,,,,,,,,,,,100 ml
"Agaro Professional Volumizer Hair Dryer (Black, 1200 W)",₹ 499,₹ 380,,,,,,,,,,,,,,,,,,,100 g
Kent Super Egg Boiler (400W),,₹ 800,,,,,,,,,,,,,,,,,,,200 g
