_id,name,category,subcategory,confidence
6785cc25f1b3c86bf83e4394,Macclite Cast Ironium Induction Base Dosa Tawa - Black : 30 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e4395,Crystal Plus Series Non-Stick Cookware Set - CNS 898 : 2 Units,Electronics,Home Appliances,0.3264457583427429
6785cc25f1b3c86bf83e4396,Vinod Platinum Stainless Steel Triply Kadai With Lid - 26 cm : 3.7 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e4397,Bergner Non-Stick Soft Touch Handle Flat Tawa - 28 cm : 1 Unit,Electronics,Smartphones & Accessories,0.3604556918144226
6785cc25f1b3c86bf83e4398,Hawkins Futura Roti Tawa - IART26 : Diameter 26 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e4399,Hawkins Futura Hard Anodised Tava - AT26 : Diameter 26 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e439a,Indigo Metalware Stainless Steel Coffee Warmer - 870 ml : 1 Unit,Electronics,Home Appliances,0.3343035578727722
6785cc25f1b3c86bf83e439b,Nidhi Non-Stick Cookware Set : 2 Pieces,Grocery & Food,Pantry Essentials,0.33967262506484985
6785cc25f1b3c86bf83e439c,Bombay Kookware Non-Stick Appam With Glass Lid- Grey : 26 cm,Beauty & Personal Care,Makeup,0.3169988989830017
6785cc25f1b3c86bf83e439d,Wonderchef Duralife Die-cast Non stick Dosa Tawa - Ivory : 28 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e439e,Hawkins Futura Hard Anodised Tava - AT26XP : Diameter 26 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e439f,Hawkins NDT33 Aluminium Futura Non-Stick Dosa Tava - Black : 33 cm,Industrial & Scientific,Industrial Tools,0.32596340775489807
6785cc25f1b3c86bf83e43a0,Bombay Kookware Induction Non-Stick Granite Roti Tawa - Grey : 26 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43a1,Bombay Kookware Smart Non-Stick Tawa - Maroon : 28 cm,Jewelry & Watches,Watches,0.31114885210990906
6785cc25f1b3c86bf83e43a2,Beezy Stainless Steel Idly Stand 4 Plate : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43a3,Bombay kookware Non-Stick Fry Pan - Blue : 20 cm,Electronics,Home Appliances,0.31105154752731323
6785cc25f1b3c86bf83e43a4,Bombay Kookware Non-Stick Dosa Tawa - Blue : 25.5 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43a5,Bombay Kookware Non-Stick Flat Tawa - Grey : 32 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43a6,Vinod Platinum Stainless Steel Triply Kadai With Lid - 24 cm : 3.2 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43a7,Hawkins Futura Hard Anodised Tava - AT26X : Diameter 26 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43a8,Wonderchef Royal Velvet 28 cm Dosa Tawa : 1 Unit,Jewelry & Watches,Fine Jewelry,0.3214039206504822
6785cc25f1b3c86bf83e43a9,Borosil Granito Non-Stick Induction Base Kadai With Lid (2.5 L) - 24 cm : 1 Unit,Electronics,Home Appliances,0.6
6785cc25f1b3c86bf83e43aa,Wonderchef Duralife Die-cast Non stick Dosa Tawa - Copper : 28 cm,Jewelry & Watches,Fine Jewelry,0.3149584233760834
6785cc25f1b3c86bf83e43ab,Prestige Omega Omni Tawa - 275 mm : 1 Piece,Jewelry & Watches,Fine Jewelry,0.36365777254104614
6785cc25f1b3c86bf83e43ac,Anjali Aluminium Biryani Pot : 4.25 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43ad,Bombay Kookware Non-stick Kadai With Glass Lid- Maroon : 24 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43ae,Bergner Argent Stainless Steel Triply Saute Pan With Lid - 26 cm : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43af,Bergner Argent Stainless Steel Triply Kadai With Lid : 2 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43b0,Vinod Platinum Stainless Steel Triply Kadai With Lid - 22 cm : 2. 4 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43b1,Hawkins STP15 Stainless Steel 1.5 Cup Tadka Pan : 360 ml,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43b2,Hawkins IART28 Aluminium Hard Anodised Futura Roti Tava : 28 cm,Industrial & Scientific,Industrial Tools,0.36432600021362305
6785cc25f1b3c86bf83e43b3,Bergner Tripro Triply Saucepan - Silver (16 cm) : 1 Unit,Grocery & Food,Pantry Essentials,0.2602575421333313
6785cc25f1b3c86bf83e43b4,Wonderchef Royal Velvet 24 cm Grill Pan : 1 Unit,Garden & Outdoor,Outdoor Living,0.3220122456550598
6785cc25f1b3c86bf83e43b5,Prestige Concave Tava Omega - 280 mm : 1 Piece,Jewelry & Watches,Fine Jewelry,0.3002190887928009
6785cc25f1b3c86bf83e43b6,Wonderchef Royal Velvet 24 cm Fry Pan : 1 Unit,Grocery & Food,Pantry Essentials,0.35172170400619507
6785cc25f1b3c86bf83e43b7,Borosil Granito Non-Stick Induction Base Kadai With Lid (3 L) - 26 cm : 1 Unit,Electronics,Home Appliances,0.6
6785cc25f1b3c86bf83e43b8,Borosil Granito Non-Stick Induction Base Flat Tawa - Black : 28 cm,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43b9,Bombay Kookware Induction NonStick FryPan With Glass Lid - Maroon : 26 cm,Industrial & Scientific,Lab & Scientific,0.33387571573257446
6785cc25f1b3c86bf83e43ba,Borosil Granito Non-Stick Concave Tawa - Black : 25 cm,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43bb,KYYTE Iron Sheet Metal Kadai With Stainless Steel Handle - Black : 24 cm,Industrial & Scientific,Industrial Tools,0.30065786838531494
6785cc25f1b3c86bf83e43bc,Kitchen Essentials Non-Stick Bottom Handi With Hammer Tone Finish : 4.25 Litres,Industrial & Scientific,Industrial Tools,0.3387513756752014
6785cc25f1b3c86bf83e43bd,Borosil Granito Non-Stick Induction Base Flat Tawa - Black : 25 cm,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43be,Hawkins IAD375S Aluminium Hard Anodised Futura Deep Fry Pan : 3.75 Litre,Industrial & Scientific,Industrial Tools,0.3409460186958313
6785cc25f1b3c86bf83e43bf,Bergner Argent Stainless Steel Triply Fry Pan : 24 cm,Electronics,Home Appliances,0.31555330753326416
6785cc25f1b3c86bf83e43c0,Vinod Platinum Stainless Steel Triply Tope With Lid (18 cm) - 2. 5 L : 1 Unit,Jewelry & Watches,Fine Jewelry,0.3296659290790558
6785cc25f1b3c86bf83e43c1,Hawkins ICF24G Aluminium Ceramic  Non-Stick Frying Pan : 24 cm,Electronics,Home Appliances,0.3044956922531128
6785cc25f1b3c86bf83e43c2,Real Kitchen Non Stick Cookware Set : 4 Pieces,Electronics,Home Appliances,0.3768337368965149
6785cc25f1b3c86bf83e43c3,Bombay Kookware Induction Non-Stick Kadai - Maroon : 24 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43c4,Bombay Kookware Non-Stick Mini Pan - Blue : 15 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43c5,Prestige Omega Essentials Fry Pan - 240 mm : 1 Unit,Grocery & Food,Pantry Essentials,0.33515065908432007
6785cc25f1b3c86bf83e43c6,Trupti Stainless Steel Triply Kadai : 2 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43c7,Vinod Platinum Stainless Steel Extra Deep Tasla - 22 cm : 2. 4 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43c8,KYYTE Iron Sheet Metal Wok With Wooden Handle - Black : 24 cm,Industrial & Scientific,Industrial Tools,0.32209664583206177
6785cc25f1b3c86bf83e43c9,Vinod Platinum Stainless Steel Extra Deep Tasla - 26 cm : 3.7 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43ca,Borosil Granito Induction Base Non-Stick Fry Pan - Black : 26 cm,Electronics,Home Appliances,0.3478851616382599
6785cc25f1b3c86bf83e43cb,Bombay Kookware Non-Stick Kala Kruti Fry Pan & Dosa Tawa -Ivory : 2 Pieces,Grocery & Food,Pantry Essentials,0.31048232316970825
6785cc25f1b3c86bf83e43cc,Vinod Platinum Stainless Steel Triply Fry Pan : 20 cm,Jewelry & Watches,Fine Jewelry,0.24397078156471252
6785cc25f1b3c86bf83e43cd,Hawkins ICT26 Aluminium Ceramic Non-Stick Tava : 26 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43ce,Hawkins AT28 Aluminium Hard Anodised Futura Tava : 28 cm,Industrial & Scientific,Industrial Tools,0.3184353709220886
6785cc25f1b3c86bf83e43cf,Bombay Kookware Non-Stick Kadai - Blue : 20 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43d0,Wonderchef Royal Velvet 24 cm Wok With Lid : 1 Unit,Beauty & Personal Care,Makeup,0.30220746994018555
6785cc25f1b3c86bf83e43d1,Vinod Platinum Stainless Steel Triply Tope With Lid (16 cm) - 1. 7 L : 1 Unit,Jewelry & Watches,Fine Jewelry,0.3172151446342468
6785cc25f1b3c86bf83e43d2,HAZEL Aluminium Handi With Lid - 1200 ml : 1 Unit,Industrial & Scientific,Industrial Tools,0.37385284900665283
6785cc25f1b3c86bf83e43d3,Bombay Kookware Non-Stick Tawa Pan - Grey : 27 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43d4,Hawkins SSH50G Stainless Steel Cook & Serve Handi : 5 Litre,Industrial & Scientific,Industrial Tools,0.39942777156829834
6785cc25f1b3c86bf83e43d5,HAZEL Aluminium Handi With Lid - 1900 ml : 1 Unit,Industrial & Scientific,Industrial Tools,0.382328599691391
6785cc25f1b3c86bf83e43d6,Bombay Kookware Non-Stick Appachetty - Red : 21 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43d7,Bombay Kookware Non-Stick Casserole With Glass Lid- Red : 24 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43d8,Borosil Granito Induction Base Non-Stick Fry Pan - Black : 24 cm,Electronics,Home Appliances,0.343403697013855
6785cc25f1b3c86bf83e43d9,Judge By TTK Prestige Non Stick Set - Black : 3 Pieces,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43da,Bergner Eternity Stainless Steel Kadai With Lid - 20 cm : 1.9 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43db,Wonderchef Duralife Die-Cast Non-Stick Fry Pan - Copper : 24 cm,Beauty & Personal Care,Skincare,0.31029385328292847
6785cc25f1b3c86bf83e43dc,Bombay Kookware Non-Stick Kala Kruti Fry Pan - Grey & Black : 24 cm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43dd,Vinod Platinum Stainless Steel Extra Deep Tasla - 24 cm : 3. 2 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43de,Prestige Plus Roti Tawa - Hard Anodised (22.5 cm) : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43df,Vinod Platinum Stainless Steel Triply Fry Pan : 24 cm,Jewelry & Watches,Fine Jewelry,0.24039676785469055
6785cc25f1b3c86bf83e43e0,Prestige Durastone Omni Tawa - Hard Anodised (27 cm) : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43e1,Nidhi Hard Anodised Tawa (Black) - 27.5 cm : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43e2,Nidhi Ceramic Kadhai With Glass Lid - Green (26 cm) : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43e3,HAZEL Aluminium Kadhai Cookware Tasra - 500 ml : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43e4,Nidhi Ceramic Fry Pan With Glass Lid - Green (24 cm) : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43e5,Hawkins ICK25G Aluminium Ceramic Non-Stick Deep Kadhai : 2.5 Litre,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43e6,The Chef Story Stainless Steel Triply Frypan (26 cm) : 1 Unit,Grocery & Food,Pantry Essentials,0.30676937103271484
6785cc25f1b3c86bf83e43e7,Anjali Grill Tawa - 270 mm : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43e8,Prestige Durastone Fry Pan - Hard Anodised (24 cm ) : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43e9,Nidhi Hard Anodised Kadhai - Black (5.5 L) : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43ea,Bergner Non-Stick Induction Base Earth Tawa - Black (28 cm ) : 1 Unit,Industrial & Scientific,Industrial Tools,0.32014888525009155
6785cc25f1b3c86bf83e43eb,HAZEL Heavy Base Thick Flat Bottom Patila - 1100 ml : 1 Unit,Garden & Outdoor,Gardening,0.18150269985198975
6785cc25f1b3c86bf83e43ec,Nidhi Hard Anodised Fry Pan (Black) - 1.5 L : 1 Unit,Grocery & Food,Pantry Essentials,0.30861735343933105
6785cc25f1b3c86bf83e43ed,HAZEL Heavy Base Thick Flat Bottom Patila - 1500 ml : 1 Unit,Garden & Outdoor,Gardening,0.18200762569904327
6785cc25f1b3c86bf83e43ee,Bergner Tri-Pro Stainless Steel Kadai With Lid - 22 cm : 1.9 Litres,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43ef,Nidhi Sigma Non Stick Deep Kadai With Steel Lid - Grey : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43f0,Prestige Durastone Kadai - Hard Anodised (24cm) : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43f1,Nidhi Hard Anodised Kadhai - Black (3.5 L) : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43f2,The Chef Story Stainless Steel Triply Frypan (24 cm) : 1 Unit,Grocery & Food,Pantry Essentials,0.30980950593948364
6785cc25f1b3c86bf83e43f3,Nidhi Hard Anodised Non-Stick Smart Tawa (Black) - 28.5 cm : 1 Unit,Industrial & Scientific,Industrial Tools,0.33346378803253174
6785cc25f1b3c86bf83e43f4,Anjali Non-Stick Roti Tawa - 275 mm : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43f5,The Chef Story Everyday Non Stick Kadai with Glass Lid - 24 cm : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e43f6,Prestige Ceraglide Frypan - Aluminium (24 cm) : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43f7,Prestige Omega Deluxe Granite Fry Pan (24 cm ) - Aluminium : 1 Unit,Jewelry & Watches,Fine Jewelry,0.30815815925598145
6785cc25f1b3c86bf83e43f8,Prestige Ceraglide Non Stick Omni Tawa - Aluminium (25 cm) : 1 Unit,Jewelry & Watches,Fine Jewelry,0.3343604505062103
6785cc25f1b3c86bf83e43f9,Nidhi Hard Anodised Tadka Pan - Black (11 cm) : 1 Unit,Books & Media,Books,0.3
6785cc25f1b3c86bf83e43fa,Nidhi Hard Anodised Non-Stick Smart Tawa (Black) - 31 cm : 1 Unit,Industrial & Scientific,Industrial Tools,0.34108176827430725
6785cc25f1b3c86bf83e43fb,Prestige Ceraglide Deep Kadai - Aluminium (24 cm) : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e43fc,The Chef Story Stainless Steel Triply Saucepan with Glass Lid (18 cm) - 2 L : 1 Unit,Grocery & Food,Pantry Essentials,0.3522699475288391
6785cc25f1b3c86bf83e43fd,Prestige Omega Deluxe Kadai (26 cm) - Aluminium : 1 Unit,Jewelry & Watches,Fine Jewelry,0.3342190086841583
6785cc25f1b3c86bf83e43fe,Pigeon ESS Non-Stick Gift Set - Red : 7 Pieces,Party & Events,Party Supplies,0.40640318393707275
6785cc25f1b3c86bf83e43ff,The Chef Story Everyday Non Stick Frypan - 26 cm : 1 Unit,Grocery & Food,Pantry Essentials,0.283745139837265
6785cc25f1b3c86bf83e4400,The Chef Story Everyday Non Stick Flat Tawa - 29 cm : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e4401,The Chef Story Everyday Non Stick Kadai with Glass Lid - 26 cm : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e4402,Stainless Steel Modak Maker with Glass Lid : 1 Unit,Industrial & Scientific,Industrial Tools,0.4228663146495819
6785cc25f1b3c86bf83e4403,Prestige Omega Cherry Non-Stick Cookware Set : 4 Pieces,Beauty & Personal Care,Makeup,0.3135923743247986
6785cc25f1b3c86bf83e4404,Judge By TTK Prestige Non Stick kadai - Black : 24cm,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e4405,Prestige Ceraglide Frypan - Aluminium (26 cm) : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e4406,Prestige Ceraglide Non Stick Omni Tawa - Aluminium (28 cm) : 1 Unit,Jewelry & Watches,Fine Jewelry,0.32607483863830566
6785cc25f1b3c86bf83e4407,Nidhi Cookware Non-stick Gift Set : 3 Pieces,Party & Events,Party Supplies,0.4116663336753845
6785cc25f1b3c86bf83e4408,Gokul Stainless Steel Milk Boiler - 1.5 Litres : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e4409,Copper Base Steel Prabhu Chetty Cookware Set : 5 Pieces,Industrial & Scientific,Industrial Tools,0.37477099895477295
6785cc25f1b3c86bf83e440a,Bergner Stone Plus Non Stick Cookware Set : 4 Pieces,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e440b,Macclite Alpha Non - Stick Aluminium Gift Set - Red : Pack of 3,Beauty & Personal Care,Makeup,0.3
6785cc25f1b3c86bf83e440c,Anjali Fab Non-Stick Granita Gift Set : 3 Pieces,Grocery & Food,Snacks & Beverages,0.3123571574687958
6785cc25f1b3c86bf83e440d,Bergner Non-Stick Induction Base Sherry Plus Cookware Set (Red) - 6 Pieces : 1 Unit,Party & Events,Party Supplies,0.3812751770019531
6785cc25f1b3c86bf83e440e,Macclite Non-Stick Aluminium Pentagon Gift Set - Red : Pack of 5,Beauty & Personal Care,Makeup,0.3
6785cc25f1b3c86bf83e440f,Greenchef Non Stick Trio Pack : 3 Pieces,Pet Supplies,Cat Supplies,0.22939538955688477
6785cc25f1b3c86bf83e4410,Wonderchef Milano Set - Red : 4 Pieces,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e4411,Bergner Non-Stick Induction Base Dahlia Cookware Set (Green) - 3 Pieces : 1 Unit,Industrial & Scientific,Industrial Tools,0.35917389392852783
6785cc25f1b3c86bf83e4412,Borosil Microwave Safe Designer Glass Bowl - 430 ml : 4 Pieces,Electronics,Home Appliances,0.3586766719818115
6785cc25f1b3c86bf83e4413,Borosil Festive Glory Non Stick Cookware Set - Pink : 4 Pieces,Party & Events,Party Supplies,0.42082923650741577
6785cc25f1b3c86bf83e4414,Wonderchef Bellagio Ceramic Non stick Cookware Set - Electric Blue : 4 Pieces,Toys & Games,Kids Toys,0.3320256173610687
6785cc25f1b3c86bf83e4415,Bergner Aluminium Induction Base Cookware Set - Red : 4 Units,Industrial & Scientific,Industrial Tools,0.3662429749965668
6785cc25f1b3c86bf83e4416,Crystal Non-Stick Cookware Set - CNS 897 : 3 Pieces,Electronics,Home Appliances,0.30644690990448
6785cc25f1b3c86bf83e4417,Wonderchef Evita Non-Stick Cookware Set : 3 Pieces,Grocery & Food,Pantry Essentials,0.36602693796157837
6785cc25f1b3c86bf83e4418,Bergner Aluminium Induction Base Cookware Set -Purple : 4 Units,Electronics,Home Appliances,0.3829761743545532
6785cc25f1b3c86bf83e4419,Borosil Festive Glory Non Stick Cookware Set - Pink : 2 Pieces,Party & Events,Party Supplies,0.4183562994003296
6785cc25f1b3c86bf83e441a,Borosil Festive Glory Non Stick Cookware Set - Blue : 3 Pieces,Party & Events,Party Supplies,0.38412055373191833
6785cc25f1b3c86bf83e441b,Borosil Festive Glory Non Stick Cookware Set - Pink : 3 Pieces,Party & Events,Party Supplies,0.41705113649368286
6785cc25f1b3c86bf83e441c,Bergner Optimum Non Stick Cookware Set : 5 Pieces,Electronics,Home Appliances,0.3326103687286377
6785cc25f1b3c86bf83e441d,Macclite Non-Stick Aluminium Gift Set Duo Pack (Black) - 2 Pieces : 1 Unit,Beauty & Personal Care,Makeup,0.3
6785cc25f1b3c86bf83e441e,Wonderchef Royal Velvet Plus Set - Purple : 4 Pieces,Party & Events,Party Supplies,0.35481083393096924
6785cc25f1b3c86bf83e441f,Nidhi Omega Non Stick Set - Golden (Set Of 4) : 1 Unit,Jewelry & Watches,Watches,0.3
6785cc25f1b3c86bf83e4420,Wonderchef Blueberry Aluminium Non-Stick Cookware Set : 4 Pieces,Grocery & Food,Pantry Essentials,0.3346589207649231
6785cc25f1b3c86bf83e4421,Bergner Bellini Marble Non Stick Cookware Set : 2 Pieces,Garden & Outdoor,Outdoor Living,0.3158420920372009
6785cc25f1b3c86bf83e4422,Nidhi Non-Stick Spatter Cookware Set (Green) - 3 Pieces : 1 Unit,Industrial & Scientific,Industrial Tools,0.30326810479164124
6785cc25f1b3c86bf83e4423,La Opala Novo Dinner Set : 10 Pieces,Grocery & Food,Pantry Essentials,0.41650423407554626
6785cc25f1b3c86bf83e4424,Anjali Non-Stick Handi Gift Set : 2 Pieces,Party & Events,Party Supplies,0.35517650842666626
6785cc25f1b3c86bf83e4425,Dine smart Stylon Melamine Dinner Set :  24 Pieces,Grocery & Food,Snacks & Beverages,0.41563600301742554
6785cc25f1b3c86bf83e4426,La Opala W & L Blissful Green Dinner Set (Blissful Green) - 18 Pieces : 1 Unit,Grocery & Food,Pantry Essentials,0.30039292573928833
6785cc25f1b3c86bf83e4427,La Opala W & L Radiant Curve Dinner Set (Radiant Curve) - 18 Pieces : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e4428,La Opala W & L English Lavender Dinner Set (English Lavender) - 18 Pieces : 1 Unit,Party & Events,Party Supplies,0.30278700590133667
6785cc25f1b3c86bf83e4429,Joyo Home Wave Round Dinner Set : 6 Pieces,Grocery & Food,Snacks & Beverages,0.36322879791259766
6785cc25f1b3c86bf83e442a,Larah By Borosil Dinner Set (Thali Set) Classic - 18 Pieces : 1 Unit,Party & Events,Party Supplies,0.375946581363678
6785cc25f1b3c86bf83e442b,La Opala W & L Petite Roses Dinner Set : 18 Pieces,Fashion & Accessories,Women's Fashion,0.32706043124198914
6785cc25f1b3c86bf83e442c,La Opala W & L Trinity Green Dinner Set (Trinity Green) - 18 Pieces : 1 Unit,Party & Events,Party Supplies,0.3177935481071472
6785cc25f1b3c86bf83e442d,Larah By Borosil Dinner Set (Thali Set) Cripper - 18 Pieces : 1 Unit,Party & Events,Party Supplies,0.32792872190475464
6785cc25f1b3c86bf83e442e,Srithai Dinner Plate P6161-11 - Queen Diamond : 6 Pieces,Grocery & Food,Snacks & Beverages,0.3007652759552002
6785cc25f1b3c86bf83e442f,ALL Time Treats Plate - Custard White Soft Mint : 6 Piece,Grocery & Food,Snacks & Beverages,0.39845526218414307
6785cc25f1b3c86bf83e4430,Veer Steel Promo Thali (13 Inches) : 1 Unit,Industrial & Scientific,Industrial Tools,0.29943549633026123
6785cc25f1b3c86bf83e4431,Larah By Borosil Dinner Set (Thali Set) Verona - 18 Pieces : 1 Unit,Party & Events,Party Supplies,0.33620598912239075
6785cc25f1b3c86bf83e4432,Srithai Dinner Plate P6161-11 - Royal Opera : 6 Pieces,Grocery & Food,Snacks & Beverages,0.3083134889602661
6785cc25f1b3c86bf83e4433,Stainless Steel Gold PVD Coating Hammered  Thali (No.7) : 1 Unit,Jewelry & Watches,Fine Jewelry,0.2816416323184967
6785cc25f1b3c86bf83e4434,Stainless Steel Gold PVD Coating Round Thali (No.13) : 1 Unit,Jewelry & Watches,Fine Jewelry,0.3155701160430908
6785cc25f1b3c86bf83e4435,Stainless Steel Baggy Plate : 1 Unit,Automotive,Cars & Motorbike,0.31628304719924927
6785cc25f1b3c86bf83e4436,Steel Eco Thali Combo Set : 3 Pieces,Industrial & Scientific,Industrial Tools,0.30848538875579834
6785cc25f1b3c86bf83e4437,Stainless Steel Gold PVD Coating Kids Thali : 23 cm,Jewelry & Watches,Fine Jewelry,0.26444974541664124
6785cc25f1b3c86bf83e4438,Stainless Steel Gold PVD Coating Square Halwa Thali 10x5 cm : 1 Unit,Jewelry & Watches,Fine Jewelry,0.34847700595855713
6785cc25f1b3c86bf83e4439,Wood & Kemp Melamine Green Banana Leaf Thali - 12 Inches : 1 Unit,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e443a,Deepvansh Stainless Steel Snack Plate - 18 cm,Grocery & Food,Snacks & Beverages,0.3992605209350586
6785cc25f1b3c86bf83e443b,Yera Dotted Glass Tumbler - 215 ml : 6 Pieces,Industrial & Scientific,Lab & Scientific,0.4127487540245056
6785cc25f1b3c86bf83e443c,Stainless Steel Gold PVD Coating Small Square Thali 18x5 cm : 1 Unit,Jewelry & Watches,Fine Jewelry,0.2894466519355774
6785cc25f1b3c86bf83e443d,Yera Glass Tumbler Assorted - 250 ml : 6 Pieces,Industrial & Scientific,Lab & Scientific,0.43154746294021606
6785cc25f1b3c86bf83e443e,Borosil Radius Glass (295 ml) - 6 Pieces : 1 Unit,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e443f,Signoraware Illusion Borosilicate Glass Set : 6 Units,Party & Events,Party Supplies,0.36036887764930725
6785cc25f1b3c86bf83e4440,Sanjeev Kapoor Florence Water Glass Set - 270 ml : 6 Pieces,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e4441,Sanjeev Kapoor Infinity Goblet Wine Glasses - 190 ml : 2 Piece,Jewelry & Watches,Fine Jewelry,0.3342530429363251
6785cc25f1b3c86bf83e4442,Soogo Aria Juice Glass (230 ml) - Set Of 6 : 1 Unit,Industrial & Scientific,Lab & Scientific,0.24187706410884857
6785cc25f1b3c86bf83e4443,Ocean Glass Plaza : 6 Pieces,Garden & Outdoor,Outdoor Living,0.27871450781822205
6785cc25f1b3c86bf83e4444,Ocean Unity Glass (255 ml) - 6 Pieces : 1 Unit,Jewelry & Watches,Fine Jewelry,0.2449103593826294
6785cc25f1b3c86bf83e4445,Soogo Navel Juice Mug (160 ml) - Set Of 6 : 1 Unit,Grocery & Food,Pantry Essentials,0.3414810299873352
6785cc25f1b3c86bf83e4446,Pasabahce Pub Pilsner Glass (320 ml) - 2 Pieces : 1 Unit,Party & Events,Party Supplies,0.29764145612716675
6785cc25f1b3c86bf83e4447,Deepvansh Stainless Steel Water/Juice Glass Set : 6 Pieces,Grocery & Food,Snacks & Beverages,0.3287644386291504
6785cc25f1b3c86bf83e4448,Soogo Aria Whiskey Glass Set - 330 ml : 6 Piece,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e4449,Sanjeev Kapoor Paris Crystal Whiskey Glass - 330 ml : 6 Pieces,Jewelry & Watches,Fine Jewelry,0.35820895433425903
